Name,Address,Contact,Map Link,rating,No of reviews,Social media / website,Menu Link,Restaurant Keyword,Restaurant Speciality
Wurst,Strada Independenței 4/4,None,https://www.google.com/maps/place/Wurst/data=!4m7!3m6!1s0x40c97f41c5d6e73d:0x93edd739c78e1c35!8m2!3d46.9859271!4d28.8444667!16s%2Fg%2F11q9j0bvs2!19sChIJPefWxUF_yUARNRyOxznX7ZM?authuser=0&hl=ru&rclk=1,4.5,61,http://www.wurst.md/,None,None,None
Wurst,Bulevardul Mircea cel Bătrîn 5,+37(369)520520,https://www.google.com/maps/place/Wurst/data=!4m7!3m6!1s0x40c97d93ae914c97:0xe7c7d12a54b9892e!8m2!3d47.0405231!4d28.8891946!16s%2Fg%2F11jkrdkjw1!19sChIJl0yRrpN9yUARLom5VCrRx-c?authuser=0&hl=ru&rclk=1,4.5,289,https://wurst.md/,None,None,None
Yammino,"Yammino, Strada Nicolae Testemițanu 29/5, MD-2025, Chișinău, Moldova",+373 608 88 891,https://maps.app.goo.gl/SRJ1ngivU78GbYPf8,4.3,303,http://yammino.md/,None,None,None
Yapona Mama,"Nikolai Zelinski 20/2, Chișinău",None,https://maps.app.goo.gl/cCDQj7GNsxZr79pu6,4.0,182,https://sushimama.md/,https://sushimama.md/,Asian cuisine,None
YOCO Coffee & Drinks,Strada Grenoble 257,+37(379)026111,https://www.google.com/maps/place/YOCO+Coffee+%26+Drinks/data=!4m7!3m6!1s0x40c979c5158d3ceb:0x869617a09434c4c!8m2!3d46.9731736!4d28.8500765!16s%2Fg%2F11fr5lmxnt!19sChIJ6zyNFcV5yUARTExDCXphaQg?authuser=0&hl=ru&rclk=1,4.7,176,http://pokibo.md/,None,None,None
Young Adult Retrospective Bar,Strada București 90,+37(368)178008,https://www.google.com/maps/place/Young+Adult+Retrospective+Bar/data=!4m7!3m6!1s0x40c97ded0166b57f:0xa2091a71e459f893!8m2!3d47.025228!4d28.8229964!16s%2Fg%2F11ts9hy7dr!19sChIJf7VmAe19yUARk_hZ5HEaCaI?authuser=0&hl=ru&rclk=1,5.0,5,https://www.instagram.com/youngadult_retrobar/?next=/,None,None,None
Zaxi Fun & Finest,Strada Mitropolit Varlaam 77,+37(378)201210,https://www.google.com/maps/place/Zaxi+Fun+%26+Finest/data=!4m7!3m6!1s0x40c97c30ac434e1d:0xb3ee0cdb7a81fc19!8m2!3d47.0243398!4d28.8368298!16s%2Fg%2F11dxl9sf18!19sChIJHU5DrDB8yUARGfyBetsM7rM?authuser=0&hl=ru&rclk=1,4.5,486,https://www.zaxi.md/,https://static1.squarespace.com/static/58d6b4fff7e0ab027a072845/t/648adc4e4708ab643bb406f6/1686821967364/Asian_Fusion_Dining_Menu_RUS_fin_200x312_FIN_JUN_13-2023-FIN.pdf,Asian cuisine,None
ZENTRUM Restaurant,Strada 31 August 1989 103,+37(360)077997,https://www.google.com/maps/place/ZENTRUM+Restaurant/data=!4m7!3m6!1s0x40c97d91c2c9886f:0x8cdee276b5031521!8m2!3d47.0201657!4d28.8327189!16s%2Fg%2F11rwrxb_bh!19sChIJb4jJwpF9yUARIRUDtXbi3ow?authuser=0&hl=ru&rclk=1,3.8,13,None,https://stravopys.com/zentrum?qr=y,European cuisine,None
Zeppelín Warm & Tasty,Bulevardul Ștefan cel Mare și Sfînt 103/2,+37(368)393339,https://www.google.com/maps/place/Zeppel%C3%ADn+Warm+%26+Tasty/data=!4m7!3m6!1s0x40c97d977dcb9315:0x17d6e2103f24e3f9!8m2!3d47.026373!4d28.8281225!16s%2Fg%2F11sg_84b49!19sChIJFZPLfZd9yUAR-eMkPxDi1hc?authuser=0&hl=ru&rclk=1,4.3,82,https://foodstudio.md/menu,None,None,None
Foișor,"Bulevardul Mircea cel Bătrîn 24, Chișinău, Молдова",+37(322)990766,https://maps.app.goo.gl/7RoFx36zT2jTqQ8Z8,4.3,947,https://foisor.md/ro/,None,None,None
cityPizza,"Bulevardul Mircea cel Bătrîn 48, Chișinău, Молдова",+37(369)778554,https://maps.app.goo.gl/ULEmoSCXZzbp7y9V7,4.6,242,None,https://citypizza.md/,Italian Cuisine,None
Bon Appetit,"Strada Ismail 84, Chișinău, Молдова",+37(376)000048,https://maps.app.goo.gl/puw3CCLkNME3ooc78,4.6,0,https://bonappetit.md/ro/,None,None,None
Regal Kebab,"Strada Maria Drăgan 11, MD-2052, Chișinău, Молдова",+37(360)494959,https://maps.app.goo.gl/JKjjHP4N1e91xYw4A,3.5,29,https://www.instagram.com/regal_kebab/,None,None,None
Wagon Terrace,"Chișinău, Молдова",+37(367)411884,https://maps.app.goo.gl/aYVHxRkX9y6HR1DCA,4.0,36,https://ru.restaurantguru.com/Wagon-Karaoke-Club-Chisinau,None,None,None
